Views,Readers,Comments,Recommends,StartWriting,LastUpdate,Status,Size,SizeType,Author,FanficsTitle,FanficsType
4750,26,52,0,28.06.2011,28.06.2011,Закончен,8,Мини,Погремушка,"Фанфик, отправленный на доработку",слэш
4696,21,24,0,28.06.2011,28.06.2011,Закончен,16,Мини,MarchelloRi,"Это ваш окончательный выбор, Руфус?",джен
4560,21,51,0,28.06.2011,28.06.2011,Закончен,3,Мини,Wolfberry,Жизнь по буквам,джен
6360,28,64,0,28.06.2011,28.06.2011,Закончен,17,Мини,Rex_Noctis,На круги своя,гет
5317,34,54,0,28.06.2011,28.06.2011,Закончен,5,Мини,Mileanna,Смешная девчонка,гет
4484,20,33,0,28.06.2011,28.06.2011,Закончен,12,Мини,Sonserina,Cпасти рядового Флинта,джен
3818,9,30,0,28.06.2011,28.06.2011,Закончен,6,Мини,Chris_j,Детско-родительская эскапада,джен
4961,25,36,0,28.06.2011,28.06.2011,Закончен,7,Мини,RTFM_,Она любила,джен
5496,29,26,0,28.06.2011,28.06.2011,Закончен,9,Мини,Ruby,"Вот это и есть судьба, fatal",слэш
4706,18,28,0,28.06.2011,28.06.2011,Закончен,5,Мини,элла-энн,Когда веришь в мечту,гет
6106,27,46,0,28.06.2011,28.06.2011,Закончен,7,Мини,Stux,Раскаяние,джен
14107,373,88,2,28.06.2011,28.06.2011,Закончен,15,Мини,Aniana,Конфетка,гет
9325,194,62,0,28.06.2011,28.06.2011,Закончен,5,Мини,Мышилла,"Грейнджер, которая всегда с тобой",джен
5885,64,64,1,28.06.2011,28.06.2011,Закончен,4,Мини,_Nimfadora_,"Обормоттер, или Бал восковых фигур",джен
10303,372,52,1,28.06.2011,28.06.2011,Закончен,5,Мини,Z-I,Несколько случайных воспоминаний,джен
6560,42,36,0,28.06.2011,28.06.2011,Закончен,6,Мини,SportS,Pro-Хог ,слэш
4844,20,55,0,28.06.2011,28.06.2011,Закончен,3,Мини,дима моцарт,Подарочки,джен
8991,159,48,0,28.06.2011,28.06.2011,Закончен,7,Мини,Орига_Цепеш,Годовщина,гет
15180,377,41,0,28.06.2011,28.06.2011,Закончен,11,Мини,Gin-Ger,Wolf & I,слэш
6300,55,48,0,28.06.2011,28.06.2011,Закончен,8,Мини,Jaleshka,Последняя просьба,джен
6121,53,42,0,28.06.2011,28.06.2011,Закончен,9,Мини,Gloria Mundi,Свояки,гет
4897,17,44,0,28.06.2011,28.06.2011,Закончен,6,Мини,Елена DusK,Игра случая,джен
9132,87,52,0,28.06.2011,28.06.2011,Закончен,6,Мини,Blizzard,Кошка и шторм,джен
7087,27,52,0,28.06.2011,28.06.2011,Закончен,15,Мини,Cara2003,А за окном шелестят тополя...,гет
5558,6,45,0,28.06.2011,28.06.2011,Закончен,7,Мини,Emerie Oates,Мой ангел,гет
3845,9,35,0,28.06.2011,28.06.2011,Закончен,3,Мини,PhLN,Разговор,джен
4552,16,57,0,28.06.2011,28.06.2011,Закончен,4,Мини,Gobi,Ирритация,джен
13603,219,91,4,28.06.2011,28.06.2011,Закончен,10,Мини,Германика,"Если вода ""цветет""",гет
4417,42,55,0,28.06.2011,28.06.2011,Закончен,10,Мини,Пушистый Кикимер,О книжной пыли и подвигах,джен
4071,15,56,0,28.06.2011,28.06.2011,Закончен,7,Мини,Акс,Восемь,джен
6021,37,69,0,28.06.2011,28.06.2011,Закончен,4,Мини,чирелли,Пикник,джен
21786,978,87,2,28.06.2011,28.06.2011,Закончен,7,Мини,katori kisa,Торт со смородиной,джен
4282,17,54,0,28.06.2011,28.06.2011,Закончен,7,Мини,Without_Name,О тайном обществе и других гриффиндорцах,джен
5638,21,64,0,28.06.2011,28.06.2011,Закончен,5,Мини,Fiery fox,Корица,фемслэш
7016,56,70,0,28.06.2011,28.06.2011,Закончен,7,Мини,Элен Иргиз,Comme d'Habitude,гет
5645,23,77,0,28.06.2011,28.06.2011,Закончен,11,Мини,Танцующая с призраками,Лучшее развлечение для девушек - это шоппинг,гет
6578,26,73,0,28.06.2011,28.06.2011,Закончен,4,Мини,Nincompooh,"Селестина, я и ты",фемслэш
8506,20,63,0,28.06.2011,28.06.2011,Закончен,9,Мини,DracoMaNka,Все хорошее когда-нибудь заканчивается.,гет
7255,65,77,0,28.06.2011,28.06.2011,Закончен,6,Мини,amallie,Омут,джен
6666,45,85,0,28.06.2011,28.06.2011,Закончен,22,Мини,Таша,Рита решает победить,джен
9806,214,31,0,27.06.2011,27.06.2011,Закончен,22,Мини,Nefriyama,Я+Я,слэш
18420,120,22,0,18.09.2010,26.06.2011,Заморожен,82,Миди,Хрусталь,Her love... ,гет
19375,93,20,0,26.06.2011,26.06.2011,Закончен,38,Мини,Tailita,Семь кругов ада,гет
4755,96,14,1,26.06.2011,26.06.2011,Закончен,12,Мини,Злая Ёлка,Живая природа,джен
23000,529,34,0,26.06.2011,26.06.2011,Закончен,8,Мини,Sassy,Гарриволд без названия,слэш
4132,13,5,0,25.06.2011,25.06.2011,Закончен,11,Мини,Evrina,Черный Суслик,джен
100157,2351,71,5,28.03.2011,25.06.2011,Закончен,252,Миди,Лазель,Лунный путь в волчий час,слэш
4781,91,14,0,25.06.2011,25.06.2011,Закончен,14,Мини,Злая Ёлка,Баловень судьбы,джен
9980,88,11,1,25.06.2011,25.06.2011,Закончен,14,Мини,Halfblood,Кап... кап... кап... ,гет
40000,439,49,0,01.01.2011,24.06.2011,Закончен,79,Миди,Mel.Rai,Пленники Пустотного леса,гет
32612,788,37,1,22.06.2011,24.06.2011,Закончен,23,Мини,Дождик,Оливье из будущего,гет
9543,185,18,2,24.06.2011,24.06.2011,Закончен,18,Мини,Melancholy,Один год из жизни или цепочка событий,гет
10456,173,15,0,24.06.2011,24.06.2011,Закончен,13,Мини,Melancholy,I know he’s everything I’m not,слэш
11444,77,44,1,24.06.2011,24.06.2011,Закончен,17,Мини,Wolfberry,Гей или не гей – вот в чем вопрос?,гет
9385,138,15,0,24.06.2011,24.06.2011,Закончен,10,Мини,MarchelloRi,Прикоснуться к солнцу,слэш
155652,1892,154,6,08.06.2011,23.06.2011,Закончен,153,Миди,Юморист,Грязный Гарри и Философский Камень,джен
3978,36,4,0,23.06.2011,23.06.2011,Закончен,21,Мини,Lenny,История об одной истории,джен
9552,102,36,0,01.06.2011,23.06.2011,Заморожен,23,Миди,РедкаяПрелесть,Миссия выполнима или необыкновенные приключения Северуса Снейпа в избушке на курьих ножках,джен
12837,283,14,2,22.06.2011,22.06.2011,Закончен,27,Мини,Halfblood,"Смерть, которой не было",гет
15673,297,17,1,22.06.2011,22.06.2011,Закончен,10,Мини,_irinagls_,"""Друзья""",гет
28109,673,26,1,13.06.2011,22.06.2011,Закончен,106,Миди,katori kisa,Шехерезада,слэш
8768,159,18,0,22.06.2011,22.06.2011,Закончен,3,Мини,Z-I,Власть несбывшегося,гет
10037,18,5,0,07.01.2011,21.06.2011,Заморожен,22,Миди,Fallingstranger,Надвигающийся шторм,гет
7147,21,18,0,21.06.2011,21.06.2011,Закончен,9,Мини,Олифер,Западня,джен
13941,349,22,1,21.06.2011,21.06.2011,Закончен,12,Мини,Стич Альбинос,На краю,гет
14785,125,51,0,13.05.2011,21.06.2011,Закончен,64,Миди,MoonyPrince,"Четверо в доме, считая собаку",джен
10117,105,10,0,20.06.2011,20.06.2011,Закончен,12,Мини,Fiabilandia,Ненужный,слэш
127691,2085,200,5,10.11.2010,20.06.2011,Заморожен,241,Макси,МТА,Гарри Поттер и письма дедушке,джен
376982,4036,258,6,28.07.2010,20.06.2011,Закончен,1099,Макси,Alisse,"Шанс на жизнь, шанс на смерть. Часть первая: Рыцари",джен
122893,1056,96,12,05.03.2011,20.06.2011,Закончен,226,Макси,Arasi,Сон взаймы,гет
4533,29,9,0,19.06.2011,19.06.2011,Закончен,7,Мини,Nincompooh,Как тебя зовут (сегодня)?,джен
6525,78,12,1,19.06.2011,19.06.2011,Закончен,5,Мини,Nincompooh,Обвал,джен
4478,41,19,0,19.06.2011,19.06.2011,Закончен,5,Мини,Nincompooh,"Вязкое, глупое лето",джен
5029,43,3,0,19.06.2011,19.06.2011,Закончен,21,Мини,Aquamarine_S,Лунные плоды,гет
4553,32,9,0,18.06.2011,19.06.2011,Заморожен,14,Миди,Ластя,Серебристо,гет
12345,220,53,1,19.06.2011,19.06.2011,Закончен,51,Миди,Sanya,"О чём молчат кривые зеркала, или Всё отражается во всём",слэш
7756,77,6,0,19.06.2011,19.06.2011,Закончен,55,Миди,Melancholy,Золотая середина,слэш
6746,104,9,9,18.06.2011,18.06.2011,Закончен,25,Мини,Melancholy,Вечерняя комната,гет
9214,43,18,0,18.06.2011,18.06.2011,Заморожен,10,Мини,Nincompooh,Небо без Флинта теряет в цене,слэш
4540,22,14,0,18.06.2011,18.06.2011,Закончен,9,Мини,Nincompooh,Моллицентрическая система мира,гет
3681,28,12,0,18.06.2011,18.06.2011,Закончен,8,Мини,Cold_Light,Кошачье счастье,джен
4372,35,5,0,18.06.2011,18.06.2011,Закончен,2,Мини,Ластя,Человек,джен
3089,21,5,0,18.06.2011,18.06.2011,Закончен,5,Мини,Ластя,Осень,джен
178583,1307,159,0,28.05.2006,18.06.2011,Закончен,1318,Макси,Georgius,"Гарри Поттер и Светлый круг, часть первая",гет
4212,35,5,0,17.06.2011,17.06.2011,Закончен,11,Мини,Ластя,Патронус для Молли,гет
15759,226,18,2,17.06.2011,17.06.2011,Закончен,11,Мини,Ластя,Красавец,гет
22080,636,21,1,17.06.2011,17.06.2011,Закончен,14,Мини,Melancholy,И Драко это нравится,гет
8427,74,12,0,17.06.2011,17.06.2011,Закончен,35,Мини,Melancholy,Солнце,гет
16885,455,15,0,17.06.2011,17.06.2011,Закончен,11,Мини,Melancholy,Пандемия,гет
23622,883,39,0,16.06.2011,16.06.2011,Закончен,8,Мини,Z-I,Осколки мечты,джен
17025,750,19,0,16.06.2011,16.06.2011,Закончен,3,Мини,Z-I,Волшебная сила желаний,джен
18716,812,15,0,16.06.2011,16.06.2011,Закончен,6,Мини,Z-I,Выбирая свой путь,джен
16511,744,15,0,16.06.2011,16.06.2011,Закончен,5,Мини,Z-I,Трудности совместного времяпрепровождения,джен
11283,48,12,0,16.06.2011,16.06.2011,Закончен,19,Мини,Without_Name,Асти + Драко,гет
33254,995,139,5,16.06.2011,16.06.2011,Закончен,53,Миди,Sanya,Малфой в ребро,слэш
5270,32,32,0,16.06.2011,16.06.2011,Закончен,4,Мини,КирRen,Она любила дождь,гет
4935,45,5,0,16.06.2011,16.06.2011,Закончен,7,Мини,Lesolitaire,Осколки февраля,джен
104160,1029,121,1,17.01.2011,15.06.2011,Закончен,386,Макси,MarchelloRi,У жизни глаза зеленого цвета,слэш
7049,97,24,0,15.06.2011,15.06.2011,Закончен,10,Мини,Jaleshka,Кошки любят мечтать,гет
4870,22,3,0,15.06.2011,15.06.2011,Закончен,13,Мини,Karadenn,В ожидании рассвета,джен
10553,187,27,1,15.06.2011,15.06.2011,Закончен,10,Мини,Хельгина,Наследник,джен
6601,56,15,1,14.06.2011,14.06.2011,Закончен,7,Мини,Stroll,Камень Смерти,джен
14199,155,41,0,13.06.2011,13.06.2011,Закончен,26,Мини,Северелина,Инквизиция ранним утром,гет
15210,283,5,0,13.06.2011,13.06.2011,Закончен,58,Миди,LupusNox,Мёртвые цветы,гет
11414,193,18,1,13.06.2011,13.06.2011,Закончен,17,Мини,Yulita_Ran,Три драббла о Драко Малфое и Гарри Поттере,слэш
246116,1485,231,2,24.05.2010,12.06.2011,Закончен,595,Макси,tenar,Walk the Shadows,джен
12876,342,32,0,11.06.2011,11.06.2011,Закончен,39,Мини,Mellorin,Нам хочется играть ,слэш
219825,2332,254,9,18.07.2010,10.06.2011,Закончен,218,Макси,Wilhelm Tell,На свои места,гет
7995,12,8,0,09.06.2011,09.06.2011,Закончен,29,Мини,Ванадий,Охота (на ведьм),джен
6240,42,20,0,09.06.2011,09.06.2011,Закончен,2,Мини,Rohagen,Цвета Луны,фемслэш
4504,28,11,0,08.06.2011,08.06.2011,Закончен,5,Мини,MoonyPrince,"""Чёртовы камни""",джен
89140,2370,235,0,29.04.2011,08.06.2011,Заморожен,70,Макси,Maggy,Я – Слизерин!,слэш
5663,59,22,0,08.06.2011,08.06.2011,Закончен,12,Мини,Хельгина,"Тридцать семь галлеонов, пятнадцать сиклей и три кната",джен
27855,215,48,0,08.06.2011,08.06.2011,Закончен,129,Миди,maresca,Как отделаться от Мери Сью за 10 дней,джен
6114,28,11,0,07.06.2011,07.06.2011,Закончен,3,Мини,Gugugu,Одуванчики,гет
36653,811,38,5,07.06.2011,07.06.2011,Закончен,24,Мини,Ledi Fiona,Несколько страниц спустя,гет
22132,168,33,0,03.02.2011,07.06.2011,Закончен,25,Мини,Акс,"Все умрут, а я останусь",слэш
9776,138,40,0,07.06.2011,07.06.2011,Закончен,23,Мини,Jaleshka,Adversa fortuna,слэш
4411,23,8,0,06.06.2011,06.06.2011,Закончен,12,Мини,Kethlin_Mil,Второе мая (The Second of May),джен
